,id,question,score,time,loc,compile&test_ct,Qnum,Tag
16098,715,q10,10,1.2961111111111112,6,10,q10,SQL - Joins
16099,715,q10,10,1.2961111111111112,6,10,q10,SQL
16100,715,q10,10,1.2961111111111112,6,10,q10,MySQL
16101,716,q10,10,0.21444444444444444,11,8,q10,SQL - Joins
16102,716,q10,10,0.21444444444444444,11,8,q10,SQL
16103,716,q10,10,0.21444444444444444,11,8,q10,MySQL
16104,717,q10,10,0.1288888888888889,4,5,q10,SQL - Joins
16105,717,q10,10,0.1288888888888889,4,5,q10,SQL
16106,717,q10,10,0.1288888888888889,4,5,q10,MySQL
16107,718,q10,10,0.058611111111111114,7,2,q10,SQL - Joins
16108,718,q10,10,0.058611111111111114,7,2,q10,SQL
16109,718,q10,10,0.058611111111111114,7,2,q10,MySQL
16110,719,q10,10,0.17777777777777778,11,2,q10,SQL - Joins
16111,719,q10,10,0.17777777777777778,11,2,q10,SQL
16112,719,q10,10,0.17777777777777778,11,2,q10,MySQL
16113,720,q10,10,0.42083333333333334,10,10,q10,SQL - Joins
16114,720,q10,10,0.42083333333333334,10,10,q10,SQL
16115,720,q10,10,0.42083333333333334,10,10,q10,MySQL
16116,721,q10,10,0.11083333333333334,15,2,q10,SQL - Joins
16117,721,q10,10,0.11083333333333334,15,2,q10,SQL
16118,721,q10,10,0.11083333333333334,15,2,q10,MySQL
16119,722,q10,10,0.020555555555555556,6,2,q10,SQL - Joins
16120,722,q10,10,0.020555555555555556,6,2,q10,SQL
16121,722,q10,10,0.020555555555555556,6,2,q10,MySQL
16122,723,q10,10,0.06222222222222222,15,2,q10,SQL - Joins
16123,723,q10,10,0.06222222222222222,15,2,q10,SQL
16124,723,q10,10,0.06222222222222222,15,2,q10,MySQL
16125,724,q10,10,0.095,5,4,q10,SQL - Joins
16126,724,q10,10,0.095,5,4,q10,SQL
16127,724,q10,10,0.095,5,4,q10,MySQL
16128,725,q10,10,0.515,6,5,q10,SQL - Joins
16129,725,q10,10,0.515,6,5,q10,SQL
16130,725,q10,10,0.515,6,5,q10,MySQL
16131,726,q10,10,0.04694444444444444,11,4,q10,SQL - Joins
16132,726,q10,10,0.04694444444444444,11,4,q10,SQL
16133,726,q10,10,0.04694444444444444,11,4,q10,MySQL
16134,727,q10,10,0.24944444444444444,8,4,q10,SQL - Joins
16135,727,q10,10,0.24944444444444444,8,4,q10,SQL
16136,727,q10,10,0.24944444444444444,8,4,q10,MySQL
16137,728,q10,10,0.13472222222222222,9,4,q10,SQL - Joins
16138,728,q10,10,0.13472222222222222,9,4,q10,SQL
16139,728,q10,10,0.13472222222222222,9,4,q10,MySQL
16140,729,q10,10,0.9811111111111112,8,5,q10,SQL - Joins
16141,729,q10,10,0.9811111111111112,8,5,q10,SQL
16142,729,q10,10,0.9811111111111112,8,5,q10,MySQL
16143,730,q10,10,0.3775,8,13,q10,SQL - Joins
16144,730,q10,10,0.3775,8,13,q10,SQL
16145,730,q10,10,0.3775,8,13,q10,MySQL
16146,731,q10,10,0.18555555555555556,10,6,q10,SQL - Joins
16147,731,q10,10,0.18555555555555556,10,6,q10,SQL
16148,731,q10,10,0.18555555555555556,10,6,q10,MySQL
16149,732,q10,10,0.11805555555555555,10,3,q10,SQL - Joins
16150,732,q10,10,0.11805555555555555,10,3,q10,SQL
16151,732,q10,10,0.11805555555555555,10,3,q10,MySQL
16152,733,q10,10,0.3011111111111111,9,7,q10,SQL - Joins
16153,733,q10,10,0.3011111111111111,9,7,q10,SQL
16154,733,q10,10,0.3011111111111111,9,7,q10,MySQL
16155,734,q10,10,0.10472222222222222,9,4,q10,SQL - Joins
16156,734,q10,10,0.10472222222222222,9,4,q10,SQL
16157,734,q10,10,0.10472222222222222,9,4,q10,MySQL
16158,735,q10,10,0.04694444444444444,9,5,q10,SQL - Joins
16159,735,q10,10,0.04694444444444444,9,5,q10,SQL
16160,735,q10,10,0.04694444444444444,9,5,q10,MySQL
16161,736,q10,10,2.6641666666666666,14,2,q10,SQL - Joins
16162,736,q10,10,2.6641666666666666,14,2,q10,SQL
16163,736,q10,10,2.6641666666666666,14,2,q10,MySQL
16164,737,q10,10,0.18388888888888888,11,6,q10,SQL - Joins
16165,737,q10,10,0.18388888888888888,11,6,q10,SQL
16166,737,q10,10,0.18388888888888888,11,6,q10,MySQL
16167,738,q10,10,0.18888888888888888,10,4,q10,SQL - Joins
16168,738,q10,10,0.18888888888888888,10,4,q10,SQL
16169,738,q10,10,0.18888888888888888,10,4,q10,MySQL
16170,739,q10,10,0.14055555555555554,6,11,q10,SQL - Joins
16171,739,q10,10,0.14055555555555554,6,11,q10,SQL
16172,739,q10,10,0.14055555555555554,6,11,q10,MySQL
16173,740,q10,10,0.1238888888888889,7,5,q10,SQL - Joins
16174,740,q10,10,0.1238888888888889,7,5,q10,SQL
16175,740,q10,10,0.1238888888888889,7,5,q10,MySQL
16176,741,q10,10,0.19611111111111112,14,4,q10,SQL - Joins
16177,741,q10,10,0.19611111111111112,14,4,q10,SQL
16178,741,q10,10,0.19611111111111112,14,4,q10,MySQL
16179,742,q10,10,0.1852777777777778,9,5,q10,SQL - Joins
16180,742,q10,10,0.1852777777777778,9,5,q10,SQL
16181,742,q10,10,0.1852777777777778,9,5,q10,MySQL
16182,743,q10,10,0.24194444444444443,11,2,q10,SQL - Joins
16183,743,q10,10,0.24194444444444443,11,2,q10,SQL
16184,743,q10,10,0.24194444444444443,11,2,q10,MySQL
16185,744,q10,10,0.21305555555555555,8,5,q10,SQL - Joins
16186,744,q10,10,0.21305555555555555,8,5,q10,SQL
16187,744,q10,10,0.21305555555555555,8,5,q10,MySQL
16188,745,q10,10,0.5222222222222223,9,14,q10,SQL - Joins
16189,745,q10,10,0.5222222222222223,9,14,q10,SQL
16190,745,q10,10,0.5222222222222223,9,14,q10,MySQL
16191,746,q10,10,0.5036111111111111,10,15,q10,SQL - Joins
16192,746,q10,10,0.5036111111111111,10,15,q10,SQL
16193,746,q10,10,0.5036111111111111,10,15,q10,MySQL
16194,747,q10,10,0.30722222222222223,10,9,q10,SQL - Joins
16195,747,q10,10,0.30722222222222223,10,9,q10,SQL
16196,747,q10,10,0.30722222222222223,10,9,q10,MySQL
16197,748,q10,10,1.0075,5,13,q10,SQL - Joins
16198,748,q10,10,1.0075,5,13,q10,SQL
16199,748,q10,10,1.0075,5,13,q10,MySQL
16200,101,q11,0,0.0,0,0,q11,SQL - subquery
16201,101,q11,0,0.0,0,0,q11,SQL - Joins
16202,101,q11,0,0.0,0,0,q11,SQL - aggregate functions
16203,101,q11,0,0.0,0,0,q11,SQL
16204,101,q11,0,0.0,0,0,q11,MySQL
16205,102,q11,10,0.028888888888888888,5,2,q11,SQL - subquery
16206,102,q11,10,0.028888888888888888,5,2,q11,SQL - Joins
16207,102,q11,10,0.028888888888888888,5,2,q11,SQL - aggregate functions
16208,102,q11,10,0.028888888888888888,5,2,q11,SQL
16209,102,q11,10,0.028888888888888888,5,2,q11,MySQL
16210,103,q11,0,0.0,0,0,q11,SQL - subquery
16211,103,q11,0,0.0,0,0,q11,SQL - Joins
16212,103,q11,0,0.0,0,0,q11,SQL - aggregate functions
16213,103,q11,0,0.0,0,0,q11,SQL
16214,103,q11,0,0.0,0,0,q11,MySQL
16215,104,q11,0,0.0,0,0,q11,SQL - subquery
16216,104,q11,0,0.0,0,0,q11,SQL - Joins
16217,104,q11,0,0.0,0,0,q11,SQL - aggregate functions
16218,104,q11,0,0.0,0,0,q11,SQL
16219,104,q11,0,0.0,0,0,q11,MySQL
16220,105,q11,0,0.0,0,0,q11,SQL - subquery
16221,105,q11,0,0.0,0,0,q11,SQL - Joins
16222,105,q11,0,0.0,0,0,q11,SQL - aggregate functions
16223,105,q11,0,0.0,0,0,q11,SQL
16224,105,q11,0,0.0,0,0,q11,MySQL
16225,106,q11,10,3.0475,17,92,q11,SQL - subquery
16226,106,q11,10,3.0475,17,92,q11,SQL - Joins
16227,106,q11,10,3.0475,17,92,q11,SQL - aggregate functions
16228,106,q11,10,3.0475,17,92,q11,SQL
16229,106,q11,10,3.0475,17,92,q11,MySQL
16230,107,q11,10,0.34,10,15,q11,SQL - subquery
16231,107,q11,10,0.34,10,15,q11,SQL - Joins
16232,107,q11,10,0.34,10,15,q11,SQL - aggregate functions
16233,107,q11,10,0.34,10,15,q11,SQL
16234,107,q11,10,0.34,10,15,q11,MySQL
16235,108,q11,10,0.5527777777777778,12,31,q11,SQL - subquery
16236,108,q11,10,0.5527777777777778,12,31,q11,SQL - Joins
16237,108,q11,10,0.5527777777777778,12,31,q11,SQL - aggregate functions
16238,108,q11,10,0.5527777777777778,12,31,q11,SQL
16239,108,q11,10,0.5527777777777778,12,31,q11,MySQL
16240,109,q11,10,3.1169444444444445,38,61,q11,SQL - subquery
16241,109,q11,10,3.1169444444444445,38,61,q11,SQL - Joins
16242,109,q11,10,3.1169444444444445,38,61,q11,SQL - aggregate functions
16243,109,q11,10,3.1169444444444445,38,61,q11,SQL
16244,109,q11,10,3.1169444444444445,38,61,q11,MySQL
16245,110,q11,10,1.0852777777777778,27,28,q11,SQL - subquery
16246,110,q11,10,1.0852777777777778,27,28,q11,SQL - Joins
16247,110,q11,10,1.0852777777777778,27,28,q11,SQL - aggregate functions
16248,110,q11,10,1.0852777777777778,27,28,q11,SQL
16249,110,q11,10,1.0852777777777778,27,28,q11,MySQL
16250,111,q11,10,0.46,9,15,q11,SQL - subquery
16251,111,q11,10,0.46,9,15,q11,SQL - Joins
16252,111,q11,10,0.46,9,15,q11,SQL - aggregate functions
16253,111,q11,10,0.46,9,15,q11,SQL
16254,111,q11,10,0.46,9,15,q11,MySQL
16255,112,q11,0,1.8805555555555555,11,59,q11,SQL - subquery
16256,112,q11,0,1.8805555555555555,11,59,q11,SQL - Joins
16257,112,q11,0,1.8805555555555555,11,59,q11,SQL - aggregate functions
16258,112,q11,0,1.8805555555555555,11,59,q11,SQL
16259,112,q11,0,1.8805555555555555,11,59,q11,MySQL
16260,113,q11,10,2.8658333333333332,13,30,q11,SQL - subquery
16261,113,q11,10,2.8658333333333332,13,30,q11,SQL - Joins
16262,113,q11,10,2.8658333333333332,13,30,q11,SQL - aggregate functions
16263,113,q11,10,2.8658333333333332,13,30,q11,SQL
16264,113,q11,10,2.8658333333333332,13,30,q11,MySQL
16265,114,q11,10,0.6788888888888889,16,22,q11,SQL - subquery
16266,114,q11,10,0.6788888888888889,16,22,q11,SQL - Joins
16267,114,q11,10,0.6788888888888889,16,22,q11,SQL - aggregate functions
16268,114,q11,10,0.6788888888888889,16,22,q11,SQL
16269,114,q11,10,0.6788888888888889,16,22,q11,MySQL
16270,115,q11,0,6.325277777777778,9,121,q11,SQL - subquery
16271,115,q11,0,6.325277777777778,9,121,q11,SQL - Joins
16272,115,q11,0,6.325277777777778,9,121,q11,SQL - aggregate functions
16273,115,q11,0,6.325277777777778,9,121,q11,SQL
16274,115,q11,0,6.325277777777778,9,121,q11,MySQL
16275,116,q11,10,1.4666666666666666,6,45,q11,SQL - subquery
16276,116,q11,10,1.4666666666666666,6,45,q11,SQL - Joins
16277,116,q11,10,1.4666666666666666,6,45,q11,SQL - aggregate functions
16278,116,q11,10,1.4666666666666666,6,45,q11,SQL
16279,116,q11,10,1.4666666666666666,6,45,q11,MySQL
16280,117,q11,10,2.6830555555555557,16,73,q11,SQL - subquery
16281,117,q11,10,2.6830555555555557,16,73,q11,SQL - Joins
16282,117,q11,10,2.6830555555555557,16,73,q11,SQL - aggregate functions
16283,117,q11,10,2.6830555555555557,16,73,q11,SQL
16284,117,q11,10,2.6830555555555557,16,73,q11,MySQL
16285,118,q11,10,0.5030555555555556,9,12,q11,SQL - subquery
16286,118,q11,10,0.5030555555555556,9,12,q11,SQL - Joins
16287,118,q11,10,0.5030555555555556,9,12,q11,SQL - aggregate functions
16288,118,q11,10,0.5030555555555556,9,12,q11,SQL
16289,118,q11,10,0.5030555555555556,9,12,q11,MySQL
16290,119,q11,10,11.388333333333334,7,108,q11,SQL - subquery
16291,119,q11,10,11.388333333333334,7,108,q11,SQL - Joins
16292,119,q11,10,11.388333333333334,7,108,q11,SQL - aggregate functions
16293,119,q11,10,11.388333333333334,7,108,q11,SQL
16294,119,q11,10,11.388333333333334,7,108,q11,MySQL
16295,120,q11,10,0.10805555555555556,8,7,q11,SQL - subquery
16296,120,q11,10,0.10805555555555556,8,7,q11,SQL - Joins
16297,120,q11,10,0.10805555555555556,8,7,q11,SQL - aggregate functions
16298,120,q11,10,0.10805555555555556,8,7,q11,SQL
16299,120,q11,10,0.10805555555555556,8,7,q11,MySQL
16300,121,q11,10,4.319444444444445,7,71,q11,SQL - subquery
16301,121,q11,10,4.319444444444445,7,71,q11,SQL - Joins
16302,121,q11,10,4.319444444444445,7,71,q11,SQL - aggregate functions
16303,121,q11,10,4.319444444444445,7,71,q11,SQL
16304,121,q11,10,4.319444444444445,7,71,q11,MySQL
16305,122,q11,10,1.955,19,38,q11,SQL - subquery
16306,122,q11,10,1.955,19,38,q11,SQL - Joins
16307,122,q11,10,1.955,19,38,q11,SQL - aggregate functions
16308,122,q11,10,1.955,19,38,q11,SQL
16309,122,q11,10,1.955,19,38,q11,MySQL
16310,123,q11,10,2.1133333333333333,21,43,q11,SQL - subquery
16311,123,q11,10,2.1133333333333333,21,43,q11,SQL - Joins
16312,123,q11,10,2.1133333333333333,21,43,q11,SQL - aggregate functions
16313,123,q11,10,2.1133333333333333,21,43,q11,SQL
16314,123,q11,10,2.1133333333333333,21,43,q11,MySQL
16315,124,q11,10,2.8844444444444446,10,72,q11,SQL - subquery
16316,124,q11,10,2.8844444444444446,10,72,q11,SQL - Joins
16317,124,q11,10,2.8844444444444446,10,72,q11,SQL - aggregate functions
16318,124,q11,10,2.8844444444444446,10,72,q11,SQL
16319,124,q11,10,2.8844444444444446,10,72,q11,MySQL
16320,125,q11,10,2.14,10,29,q11,SQL - subquery
16321,125,q11,10,2.14,10,29,q11,SQL - Joins
16322,125,q11,10,2.14,10,29,q11,SQL - aggregate functions
16323,125,q11,10,2.14,10,29,q11,SQL
16324,125,q11,10,2.14,10,29,q11,MySQL
16325,126,q11,0,0.0,0,0,q11,SQL - subquery
16326,126,q11,0,0.0,0,0,q11,SQL - Joins
16327,126,q11,0,0.0,0,0,q11,SQL - aggregate functions
16328,126,q11,0,0.0,0,0,q11,SQL
16329,126,q11,0,0.0,0,0,q11,MySQL
16330,127,q11,10,4.833055555555555,10,22,q11,SQL - subquery
16331,127,q11,10,4.833055555555555,10,22,q11,SQL - Joins
16332,127,q11,10,4.833055555555555,10,22,q11,SQL - aggregate functions
16333,127,q11,10,4.833055555555555,10,22,q11,SQL
16334,127,q11,10,4.833055555555555,10,22,q11,MySQL
16335,128,q11,10,0.8313888888888888,10,21,q11,SQL - subquery
16336,128,q11,10,0.8313888888888888,10,21,q11,SQL - Joins
16337,128,q11,10,0.8313888888888888,10,21,q11,SQL - aggregate functions
16338,128,q11,10,0.8313888888888888,10,21,q11,SQL
16339,128,q11,10,0.8313888888888888,10,21,q11,MySQL
16340,129,q11,10,0.8227777777777778,12,22,q11,SQL - subquery
16341,129,q11,10,0.8227777777777778,12,22,q11,SQL - Joins
16342,129,q11,10,0.8227777777777778,12,22,q11,SQL - aggregate functions
16343,129,q11,10,0.8227777777777778,12,22,q11,SQL
16344,129,q11,10,0.8227777777777778,12,22,q11,MySQL
16345,130,q11,10,0.7330555555555556,17,14,q11,SQL - subquery
16346,130,q11,10,0.7330555555555556,17,14,q11,SQL - Joins
16347,130,q11,10,0.7330555555555556,17,14,q11,SQL - aggregate functions
16348,130,q11,10,0.7330555555555556,17,14,q11,SQL
16349,130,q11,10,0.7330555555555556,17,14,q11,MySQL
16350,131,q11,10,0.2602777777777778,9,6,q11,SQL - subquery
16351,131,q11,10,0.2602777777777778,9,6,q11,SQL - Joins
16352,131,q11,10,0.2602777777777778,9,6,q11,SQL - aggregate functions
16353,131,q11,10,0.2602777777777778,9,6,q11,SQL
16354,131,q11,10,0.2602777777777778,9,6,q11,MySQL
16355,132,q11,10,1.0619444444444444,6,27,q11,SQL - subquery
16356,132,q11,10,1.0619444444444444,6,27,q11,SQL - Joins
16357,132,q11,10,1.0619444444444444,6,27,q11,SQL - aggregate functions
16358,132,q11,10,1.0619444444444444,6,27,q11,SQL
16359,132,q11,10,1.0619444444444444,6,27,q11,MySQL
16360,133,q11,0,8.9375,18,74,q11,SQL - subquery
16361,133,q11,0,8.9375,18,74,q11,SQL - Joins
16362,133,q11,0,8.9375,18,74,q11,SQL - aggregate functions
16363,133,q11,0,8.9375,18,74,q11,SQL
16364,133,q11,0,8.9375,18,74,q11,MySQL
16365,134,q11,10,0.33194444444444443,12,8,q11,SQL - subquery
16366,134,q11,10,0.33194444444444443,12,8,q11,SQL - Joins
16367,134,q11,10,0.33194444444444443,12,8,q11,SQL - aggregate functions
16368,134,q11,10,0.33194444444444443,12,8,q11,SQL
16369,134,q11,10,0.33194444444444443,12,8,q11,MySQL
16370,135,q11,10,0.7808333333333334,11,17,q11,SQL - subquery
16371,135,q11,10,0.7808333333333334,11,17,q11,SQL - Joins
16372,135,q11,10,0.7808333333333334,11,17,q11,SQL - aggregate functions
16373,135,q11,10,0.7808333333333334,11,17,q11,SQL
16374,135,q11,10,0.7808333333333334,11,17,q11,MySQL
16375,136,q11,10,0.8647222222222222,22,30,q11,SQL - subquery
16376,136,q11,10,0.8647222222222222,22,30,q11,SQL - Joins
16377,136,q11,10,0.8647222222222222,22,30,q11,SQL - aggregate functions
16378,136,q11,10,0.8647222222222222,22,30,q11,SQL
16379,136,q11,10,0.8647222222222222,22,30,q11,MySQL
16380,137,q11,10,0.24305555555555555,12,10,q11,SQL - subquery
16381,137,q11,10,0.24305555555555555,12,10,q11,SQL - Joins
16382,137,q11,10,0.24305555555555555,12,10,q11,SQL - aggregate functions
16383,137,q11,10,0.24305555555555555,12,10,q11,SQL
16384,137,q11,10,0.24305555555555555,12,10,q11,MySQL
16385,138,q11,10,0.022222222222222223,11,2,q11,SQL - subquery
16386,138,q11,10,0.022222222222222223,11,2,q11,SQL - Joins
16387,138,q11,10,0.022222222222222223,11,2,q11,SQL - aggregate functions
16388,138,q11,10,0.022222222222222223,11,2,q11,SQL
16389,138,q11,10,0.022222222222222223,11,2,q11,MySQL
16390,139,q11,10,2.685,14,26,q11,SQL - subquery
16391,139,q11,10,2.685,14,26,q11,SQL - Joins
16392,139,q11,10,2.685,14,26,q11,SQL - aggregate functions
16393,139,q11,10,2.685,14,26,q11,SQL
16394,139,q11,10,2.685,14,26,q11,MySQL
16395,140,q11,10,1.0366666666666666,12,21,q11,SQL - subquery
16396,140,q11,10,1.0366666666666666,12,21,q11,SQL - Joins
16397,140,q11,10,1.0366666666666666,12,21,q11,SQL - aggregate functions
16398,140,q11,10,1.0366666666666666,12,21,q11,SQL
16399,140,q11,10,1.0366666666666666,12,21,q11,MySQL
16400,141,q11,0,0.03888888888888889,0,0,q11,SQL - subquery
16401,141,q11,0,0.03888888888888889,0,0,q11,SQL - Joins
16402,141,q11,0,0.03888888888888889,0,0,q11,SQL - aggregate functions
16403,141,q11,0,0.03888888888888889,0,0,q11,SQL
16404,141,q11,0,0.03888888888888889,0,0,q11,MySQL
16405,142,q11,0,0.051944444444444446,10,1,q11,SQL - subquery
16406,142,q11,0,0.051944444444444446,10,1,q11,SQL - Joins
16407,142,q11,0,0.051944444444444446,10,1,q11,SQL - aggregate functions
16408,142,q11,0,0.051944444444444446,10,1,q11,SQL
16409,142,q11,0,0.051944444444444446,10,1,q11,MySQL
16410,143,q11,0,1.3422222222222222,22,33,q11,SQL - subquery
16411,143,q11,0,1.3422222222222222,22,33,q11,SQL - Joins
16412,143,q11,0,1.3422222222222222,22,33,q11,SQL - aggregate functions
16413,143,q11,0,1.3422222222222222,22,33,q11,SQL
16414,143,q11,0,1.3422222222222222,22,33,q11,MySQL
16415,144,q11,0,0.002777777777777778,0,0,q11,SQL - subquery
16416,144,q11,0,0.002777777777777778,0,0,q11,SQL - Joins
16417,144,q11,0,0.002777777777777778,0,0,q11,SQL - aggregate functions
16418,144,q11,0,0.002777777777777778,0,0,q11,SQL
16419,144,q11,0,0.002777777777777778,0,0,q11,MySQL
16420,145,q11,10,2.691666666666667,18,42,q11,SQL - subquery
16421,145,q11,10,2.691666666666667,18,42,q11,SQL - Joins
16422,145,q11,10,2.691666666666667,18,42,q11,SQL - aggregate functions
16423,145,q11,10,2.691666666666667,18,42,q11,SQL
16424,145,q11,10,2.691666666666667,18,42,q11,MySQL
16425,146,q11,10,6.582222222222223,33,15,q11,SQL - subquery
16426,146,q11,10,6.582222222222223,33,15,q11,SQL - Joins
16427,146,q11,10,6.582222222222223,33,15,q11,SQL - aggregate functions
16428,146,q11,10,6.582222222222223,33,15,q11,SQL
16429,146,q11,10,6.582222222222223,33,15,q11,MySQL
16430,147,q11,10,0.39666666666666667,11,13,q11,SQL - subquery
16431,147,q11,10,0.39666666666666667,11,13,q11,SQL - Joins
16432,147,q11,10,0.39666666666666667,11,13,q11,SQL - aggregate functions
16433,147,q11,10,0.39666666666666667,11,13,q11,SQL
16434,147,q11,10,0.39666666666666667,11,13,q11,MySQL
16435,148,q11,0,0.0033333333333333335,0,0,q11,SQL - subquery
16436,148,q11,0,0.0033333333333333335,0,0,q11,SQL - Joins
16437,148,q11,0,0.0033333333333333335,0,0,q11,SQL - aggregate functions
16438,148,q11,0,0.0033333333333333335,0,0,q11,SQL
16439,148,q11,0,0.0033333333333333335,0,0,q11,MySQL
16440,149,q11,0,0.0,0,0,q11,SQL - subquery
16441,149,q11,0,0.0,0,0,q11,SQL - Joins
16442,149,q11,0,0.0,0,0,q11,SQL - aggregate functions
16443,149,q11,0,0.0,0,0,q11,SQL
16444,149,q11,0,0.0,0,0,q11,MySQL
16445,150,q11,0,0.041666666666666664,0,0,q11,SQL - subquery
16446,150,q11,0,0.041666666666666664,0,0,q11,SQL - Joins
16447,150,q11,0,0.041666666666666664,0,0,q11,SQL - aggregate functions
16448,150,q11,0,0.041666666666666664,0,0,q11,SQL
16449,150,q11,0,0.041666666666666664,0,0,q11,MySQL
16450,151,q11,10,0.5933333333333334,17,23,q11,SQL - subquery
16451,151,q11,10,0.5933333333333334,17,23,q11,SQL - Joins
16452,151,q11,10,0.5933333333333334,17,23,q11,SQL - aggregate functions
16453,151,q11,10,0.5933333333333334,17,23,q11,SQL
16454,151,q11,10,0.5933333333333334,17,23,q11,MySQL
16455,152,q11,10,1.0122222222222221,12,25,q11,SQL - subquery
16456,152,q11,10,1.0122222222222221,12,25,q11,SQL - Joins
16457,152,q11,10,1.0122222222222221,12,25,q11,SQL - aggregate functions
16458,152,q11,10,1.0122222222222221,12,25,q11,SQL
16459,152,q11,10,1.0122222222222221,12,25,q11,MySQL
16460,153,q11,10,0.12638888888888888,10,2,q11,SQL - subquery
16461,153,q11,10,0.12638888888888888,10,2,q11,SQL - Joins
16462,153,q11,10,0.12638888888888888,10,2,q11,SQL - aggregate functions
16463,153,q11,10,0.12638888888888888,10,2,q11,SQL
16464,153,q11,10,0.12638888888888888,10,2,q11,MySQL
16465,154,q11,10,0.07027777777777777,11,4,q11,SQL - subquery
16466,154,q11,10,0.07027777777777777,11,4,q11,SQL - Joins
16467,154,q11,10,0.07027777777777777,11,4,q11,SQL - aggregate functions
16468,154,q11,10,0.07027777777777777,11,4,q11,SQL
16469,154,q11,10,0.07027777777777777,11,4,q11,MySQL
16470,155,q11,10,4.82,10,13,q11,SQL - subquery
16471,155,q11,10,4.82,10,13,q11,SQL - Joins
16472,155,q11,10,4.82,10,13,q11,SQL - aggregate functions
16473,155,q11,10,4.82,10,13,q11,SQL
16474,155,q11,10,4.82,10,13,q11,MySQL
16475,156,q11,10,0.051666666666666666,11,4,q11,SQL - subquery
16476,156,q11,10,0.051666666666666666,11,4,q11,SQL - Joins
16477,156,q11,10,0.051666666666666666,11,4,q11,SQL - aggregate functions
16478,156,q11,10,0.051666666666666666,11,4,q11,SQL
16479,156,q11,10,0.051666666666666666,11,4,q11,MySQL
16480,157,q11,10,0.019166666666666665,10,2,q11,SQL - subquery
16481,157,q11,10,0.019166666666666665,10,2,q11,SQL - Joins
16482,157,q11,10,0.019166666666666665,10,2,q11,SQL - aggregate functions
16483,157,q11,10,0.019166666666666665,10,2,q11,SQL
16484,157,q11,10,0.019166666666666665,10,2,q11,MySQL
16485,158,q11,10,3.3627777777777776,11,89,q11,SQL - subquery
16486,158,q11,10,3.3627777777777776,11,89,q11,SQL - Joins
16487,158,q11,10,3.3627777777777776,11,89,q11,SQL - aggregate functions
16488,158,q11,10,3.3627777777777776,11,89,q11,SQL
16489,158,q11,10,3.3627777777777776,11,89,q11,MySQL
16490,159,q11,10,1.2861111111111112,11,11,q11,SQL - subquery
16491,159,q11,10,1.2861111111111112,11,11,q11,SQL - Joins
16492,159,q11,10,1.2861111111111112,11,11,q11,SQL - aggregate functions
16493,159,q11,10,1.2861111111111112,11,11,q11,SQL
16494,159,q11,10,1.2861111111111112,11,11,q11,MySQL
16495,160,q11,10,15.07611111111111,11,17,q11,SQL - subquery
16496,160,q11,10,15.07611111111111,11,17,q11,SQL - Joins
16497,160,q11,10,15.07611111111111,11,17,q11,SQL - aggregate functions
16498,160,q11,10,15.07611111111111,11,17,q11,SQL
16499,160,q11,10,15.07611111111111,11,17,q11,MySQL
16500,161,q11,10,1.0708333333333333,6,2,q11,SQL - subquery
16501,161,q11,10,1.0708333333333333,6,2,q11,SQL - Joins
16502,161,q11,10,1.0708333333333333,6,2,q11,SQL - aggregate functions
16503,161,q11,10,1.0708333333333333,6,2,q11,SQL
16504,161,q11,10,1.0708333333333333,6,2,q11,MySQL
16505,162,q11,10,2.55,11,27,q11,SQL - subquery
16506,162,q11,10,2.55,11,27,q11,SQL - Joins
16507,162,q11,10,2.55,11,27,q11,SQL - aggregate functions
16508,162,q11,10,2.55,11,27,q11,SQL
16509,162,q11,10,2.55,11,27,q11,MySQL
16510,163,q11,10,4.126111111111111,32,58,q11,SQL - subquery
16511,163,q11,10,4.126111111111111,32,58,q11,SQL - Joins
16512,163,q11,10,4.126111111111111,32,58,q11,SQL - aggregate functions
16513,163,q11,10,4.126111111111111,32,58,q11,SQL
16514,163,q11,10,4.126111111111111,32,58,q11,MySQL
16515,164,q11,10,2.5269444444444447,16,32,q11,SQL - subquery
16516,164,q11,10,2.5269444444444447,16,32,q11,SQL - Joins
16517,164,q11,10,2.5269444444444447,16,32,q11,SQL - aggregate functions
16518,164,q11,10,2.5269444444444447,16,32,q11,SQL
16519,164,q11,10,2.5269444444444447,16,32,q11,MySQL
16520,165,q11,10,0.9038888888888889,9,30,q11,SQL - subquery
16521,165,q11,10,0.9038888888888889,9,30,q11,SQL - Joins
16522,165,q11,10,0.9038888888888889,9,30,q11,SQL - aggregate functions
16523,165,q11,10,0.9038888888888889,9,30,q11,SQL
16524,165,q11,10,0.9038888888888889,9,30,q11,MySQL
16525,166,q11,10,3.4066666666666667,9,4,q11,SQL - subquery
16526,166,q11,10,3.4066666666666667,9,4,q11,SQL - Joins
16527,166,q11,10,3.4066666666666667,9,4,q11,SQL - aggregate functions
16528,166,q11,10,3.4066666666666667,9,4,q11,SQL
16529,166,q11,10,3.4066666666666667,9,4,q11,MySQL
16530,167,q11,10,0.6769444444444445,15,18,q11,SQL - subquery
16531,167,q11,10,0.6769444444444445,15,18,q11,SQL - Joins
16532,167,q11,10,0.6769444444444445,15,18,q11,SQL - aggregate functions
16533,167,q11,10,0.6769444444444445,15,18,q11,SQL
16534,167,q11,10,0.6769444444444445,15,18,q11,MySQL
16535,168,q11,10,2.378888888888889,19,50,q11,SQL - subquery
16536,168,q11,10,2.378888888888889,19,50,q11,SQL - Joins
