,cand_id,attempt_end_dt,attempt_start_dt,attempt_time,attempt_ct,window_exit_ct,out_of_window_time,max_score,net_disconnect_time,invite_method,team,copy_paste_ct,prod_rating,city,state,zip,cand_provided_major,major-clean,major-area,tek_bool,tek_detail,data_issue_bool,q01-score,q02-score,q03-score,q04-score,q05-score,q06-score,q07-score,q08-score,q09-score,q10-score,q11-score,q12-score,q13-score,q14-score,q01-time,q02-time,q03-time,q04-time,q05-time,q06-time,q07-time,q08-time,q09-time,q10-time,q11-time,q12-time,q13-time,q14-time,q02-loc,q03-loc,q04-loc,q05-loc,q06-loc,q07-loc,q08-loc,q09-loc,q10-loc,q11-loc,q12-loc,q13-loc,q14-loc,q02-compile&test_ct,q03-compile&test_ct,q04-compile&test_ct,q05-compile&test_ct,q06-compile&test_ct,q07-compile&test_ct,q08-compile&test_ct,q09-compile&test_ct,q10-compile&test_ct,q11-compile&test_ct,q12-compile&test_ct,q13-compile&test_ct,q14-compile&test_ct,score,score_pct,total_q_time,score_pass_bool,copy_paste_bool,attempt_time_of_day
346,447,2041-07-02 10:25:00,2039-04-07 06:52:00,95.40194444444444,1,149,13.8375,131,75.35277777777777,Invited Via Email,Admissions,0,3.0,Dearborn Heights,MI,48127.0,java,Computer Programming,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,0,10,0.006666666666666667,0.5086111111111111,0.11722222222222223,0.48444444444444446,0.36583333333333334,1.69,0.8466666666666667,2.5836111111111113,0.2263888888888889,0.09388888888888888,3.1430555555555557,0.2761111111111111,6.6866666666666665,2.876388888888889,7,4,6,8,4,7,11,5,4,5,6,7,20,19,6,24,10,76,14,96,8,5,36,15,56,11,121.0,0.92,19.905555555555555,1,0,06:52:00
347,448,2041-07-22 12:03:00,2039-04-25 00:05:00,91.34777777777778,1,572,71.22305555555556,131,52.90222222222222,Invited Via Email,Admissions,0,,Farmington Hills,MI,48331.0,Electronics & Telecommunication,Electronics and Communication Engineering,Non-IT,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.11388888888888889,3.6372222222222224,0.8397222222222223,3.931111111111111,4.651388888888889,5.868888888888889,4.5119444444444445,2.7602777777777776,0.645,0.32555555555555554,1.9872222222222222,2.055833333333333,2.7580555555555555,4.2316666666666665,13,11,12,18,9,10,19,10,9,9,11,21,25,42,15,26,62,70,32,57,23,11,28,18,37,21,131.0,1.0,38.31777777777778,1,0,00:05:00
348,449,2041-08-11 13:41:00,2039-05-12 17:18:00,95.79527777777778,1,116,78.26583333333333,131,75.69972222222222,Invited Via Email,Admissions,0,,Sterling Heights,MI,48310.0,,,,0,0,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,6.553888888888889,9.389722222222222,0.7627777777777778,0.005,0.0,1.9969444444444444,0.635,0.0,0.0,0.73,0.0,0.0011111111111111111,0.002777777777777778,9,3,8,0,0,0,12,0,0,0,0,0,0,37,79,4,0,0,0,16,0,0,0,0,0,0,1.0,0.01,20.087222222222223,0,0,17:18:00
349,450,2041-08-31 15:19:00,2039-05-30 10:31:00,48.215833333333336,1,188,4.459444444444444,131,27.4275,Invited Via Email,Admissions,0,5.0,Detroit,MI,48201.0,Electrical Engineering and Computer Science,Electrical and Computer Engineering,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.105,0.5427777777777778,0.2791666666666667,6.048333333333333,0.16055555555555556,0.36694444444444446,0.1475,2.4452777777777777,0.5486111111111112,6.673611111111111,0.13194444444444445,0.4588888888888889,1.5330555555555556,1.3275,9,9,9,12,9,12,15,13,11,12,17,24,29,16,10,9,7,7,5,11,8,8,5,7,17,19,131.0,1.0,20.769166666666667,1,0,10:31:00
350,451,2041-09-20 16:57:00,2039-06-17 03:44:00,49.07,1,27,74.31722222222223,131,15.535555555555556,Invited Via Email,Admissions,0,,Clinton Township,MI,48038.0,Software Developer,Software Development,IT-development focused,0,0,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05583333333333333,4.738611111111111,22.676666666666666,3.8297222222222222,0.0002777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.040277777777778,9,9,11,0,0,0,0,0,0,0,0,0,7,53,14,4,0,0,0,0,0,0,0,0,0,6,1.0,0.01,33.341388888888886,0,0,03:44:00
351,452,2041-10-10 18:35:00,2039-07-04 20:57:00,78.64694444444444,1,65,11.568333333333333,131,49.27166666666667,Invited Via Email,Admissions,0,5.0,Southgate,MI,48195.0,Java Developer,Software Development,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.4047222222222222,13.085833333333333,5.366666666666666,2.0530555555555554,1.3041666666666667,0.8266666666666667,0.6033333333333334,2.046388888888889,0.26861111111111113,2.1463888888888887,0.06444444444444444,0.28555555555555556,0.19416666666666665,0.23472222222222222,9,5,5,6,4,5,8,6,5,6,6,13,21,28,10,11,14,5,4,3,3,3,3,3,6,5,131.0,1.0,28.884722222222223,1,0,20:57:00
352,453,2041-10-30 20:13:00,2039-07-22 14:10:00,80.38833333333334,1,12,0.14916666666666667,131,72.34555555555555,Invited Via Email,Admissions,0,3.0,Temperance,MI,48182.0,,Undecided,Non-IT,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,0,10,0.021388888888888888,0.6797222222222222,0.4361111111111111,0.31055555555555553,0.3547222222222222,1.7608333333333333,0.45861111111111114,0.6338888888888888,0.8138888888888889,0.20666666666666667,0.18916666666666668,0.6858333333333333,0.8869444444444444,0.5097222222222222,6,8,6,9,4,5,11,6,6,7,8,7,20,13,11,4,10,37,16,14,17,4,7,3,5,10,121.0,0.92,7.948055555555555,1,0,14:10:00
353,454,2041-11-19 21:51:00,2039-08-09 07:23:00,95.95944444444444,1,110,90.35388888888889,131,43.79555555555555,Invited Via Email,Admissions,0,1.0,Dearborn,MI,48120.0,Computer Science,Computer Science,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,0,10,0,10,0.059722222222222225,25.5025,0.20222222222222222,0.27694444444444444,0.17916666666666667,0.9361111111111111,2.1219444444444444,3.4119444444444444,12.229444444444445,0.675,1.5883333333333334,0.7280555555555556,4.114722222222222,0.11527777777777778,12,13,10,14,11,12,16,16,12,10,17,18,29,6,5,8,5,13,5,18,12,2,9,10,5,4,111.0,0.85,52.14138888888889,0,0,07:23:00
354,455,2041-12-09 23:29:00,2039-08-27 00:36:00,92.12055555555555,1,156,71.67055555555555,131,62.63583333333333,Invited Via Email,Admissions,0,4.0,Detroit,MI,48201.0,Development,Software Development,IT-development focused,0,0,,1.0,10,10,10,10,0,0,10,10,10,0,0,0,0,0.16194444444444445,0.7647222222222222,0.11638888888888889,0.5663888888888889,3.3044444444444445,3.831111111111111,5.722222222222222,1.0691666666666666,5.955555555555556,1.0505555555555555,3.120833333333333,1.1847222222222222,1.3608333333333333,1.0725,10,9,8,10,9,9,11,10,9,15,10,4,10,19,2,6,23,96,46,23,8,5,29,22,7,11,71.0,0.54,29.281388888888888,0,0,00:36:00
355,456,2041-12-30 01:07:00,2039-09-13 17:49:00,21.05638888888889,2,11,3.1172222222222223,131,10.9525,Invited Via Email,Admissions,0,4.0,Commerce Township,MI,48390.0,Developer,Software Development,IT-development focused,0,0,,0.5,10,10,10,10,10,10,10,10,10,10,10,0,0,0.0077777777777777776,0.0875,0.2838888888888889,1.9433333333333334,0.9627777777777777,1.1291666666666667,2.4472222222222224,0.19722222222222222,0.3372222222222222,0.1922222222222222,0.04833333333333333,0.21638888888888888,1.2038888888888888,1.0308333333333333,5,5,7,7,4,6,5,7,5,6,5,6,18,4,10,73,12,23,32,9,25,6,2,7,11,8,110.5,0.84,10.087777777777777,0,0,17:49:00
356,457,2042-01-19 02:45:00,2039-10-01 11:02:00,118.995,2,84,113.08527777777778,131,90.88111111111111,Invited Via Email,Admissions,0,2.0,Detroit,MI,48201.0,JavaStack,Full Stack Development,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,0,0,0.006111111111111111,3.9386111111111113,0.15333333333333332,1.1966666666666668,0.8072222222222222,5.756111111111111,0.4855555555555556,0.5283333333333333,9.61111111111111,5.376111111111111,0.0913888888888889,0.1213888888888889,0.036944444444444446,0.0,19,14,15,14,11,10,15,14,9,17,11,6,4,47,3,9,9,46,17,6,49,7,6,6,1,1,111.0,0.85,28.108888888888888,0,0,11:02:00
357,458,2042-02-08 04:23:00,2039-10-19 04:15:00,88.93222222222222,2,242,73.87972222222223,131,61.26861111111111,Invited Via Email,Admissions,60,1.0,Detroit,MI,48201.0,JAVA,Computer Programming,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,0,10,0,0,0,0.0044444444444444444,0.3938888888888889,0.21027777777777779,1.6608333333333334,0.08888888888888889,1.6530555555555555,5.968333333333334,0.13194444444444445,0.08583333333333333,3.147222222222222,0.17555555555555555,2.640277777777778,8.875555555555556,2.616388888888889,5,5,4,5,4,8,5,5,5,6,7,6,32,11,7,45,6,36,107,10,7,114,9,39,19,53,91.0,0.69,27.6525,0,1,04:15:00
358,459,2042-02-28 06:01:00,2039-11-05 21:28:00,95.9975,1,79,76.81666666666666,131,75.57083333333334,Invited Via Email,Admissions,0,1.0,Royal Oak,MI,48067.0,,,,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,0,0.050555555555555555,7.237222222222222,2.496111111111111,5.692222222222222,1.4258333333333333,1.8380555555555556,0.1111111111111111,0.1938888888888889,0.41555555555555557,0.24916666666666668,0.2375,0.15583333333333332,0.3036111111111111,0.019444444444444445,10,10,10,13,8,9,15,12,11,12,13,20,0,27,14,13,5,9,3,7,7,10,10,3,4,0,121.0,0.92,20.426111111111112,1,0,21:28:00
359,460,2042-03-20 07:39:00,2039-11-23 14:41:00,79.66972222222222,1,63,49.07277777777778,131,38.37222222222222,Invited Via Email,Admissions,0,1.0,Redford,MI,48239.0,Software Engineering,Software Engineering,IT-development focused,0,0,,1.0,10,10,10,10,10,0,10,10,10,10,10,10,0,0.013333333333333334,10.666666666666666,1.011111111111111,0.14916666666666667,0.7066666666666667,9.887777777777778,5.326388888888889,10.46888888888889,0.09861111111111111,0.07138888888888889,1.5319444444444446,0.06722222222222222,0.6805555555555556,0.4411111111111111,13,9,9,11,22,11,20,12,11,12,13,23,35,49,21,3,9,156,10,42,2,2,6,3,11,13,111.0,0.85,41.12083333333333,0,0,14:41:00
360,461,2042-04-09 09:17:00,2039-12-11 07:54:00,95.99777777777778,1,37,76.96777777777778,131,63.84388888888889,Invited Via Email,Admissions,0,,Detroit,MI,48201.0,Computer Science,Computer Science,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,0,0,0.03833333333333333,28.93611111111111,0.059444444444444446,0.07027777777777777,0.5716666666666667,0.13,0.11388888888888889,0.1686111111111111,0.11861111111111111,0.21555555555555556,0.36194444444444446,0.21027777777777779,0.9416666666666667,0.20666666666666667,8,9,9,10,8,9,10,8,8,7,8,16,24,7,2,2,7,3,3,3,2,2,2,3,8,4,111.0,0.85,32.143055555555556,0,0,07:54:00
361,462,2042-04-29 10:55:00,2039-12-29 01:07:00,56.52305555555556,1,199,36.77166666666667,131,28.92527777777778,Invited Via Email,Admissions,0,5.0,Detroit,MI,48201.0,Clinical Healthcare,Health Science,Non-IT,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,0,0,0.10861111111111112,1.573611111111111,2.038611111111111,0.21083333333333334,2.1238888888888887,5.395833333333333,1.5508333333333333,2.9780555555555557,0.9327777777777778,0.3883333333333333,0.3863888888888889,1.4083333333333334,4.652222222222222,3.5572222222222223,5,7,6,10,4,5,10,9,5,7,11,18,17,15,39,7,4,41,19,43,19,5,9,14,42,16,111.0,0.85,27.305555555555557,0,0,01:07:00
362,463,2042-05-19 12:33:00,2040-01-15 18:20:00,41.71111111111111,1,39,16.373055555555556,131,21.991944444444446,Invited Via Email,Admissions,0,1.0,Oak Park,IL,60301.0,Java,Computer Programming,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,0,10,0.06972222222222223,0.6655555555555556,0.08888888888888889,0.18083333333333335,0.225,0.42833333333333334,1.978888888888889,0.2075,0.2836111111111111,0.11166666666666666,0.5613888888888889,0.6744444444444444,8.438611111111111,5.665,10,10,10,12,9,10,12,11,10,11,12,18,36,7,4,11,14,22,21,4,16,4,29,32,95,18,121.0,0.92,19.579444444444444,1,0,18:20:00
363,464,2042-06-08 14:11:00,2040-02-02 11:33:00,94.19944444444444,1,137,46.61527777777778,131,65.89527777777778,Invited Via Email,Admissions,0,3.0,Milford,CT,6460.0,Developer,Software Development,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,2.1572222222222224,8.236666666666666,0.15361111111111111,0.12638888888888888,0.12555555555555556,0.555,4.747222222222222,9.270833333333334,0.34194444444444444,0.19805555555555557,0.25583333333333336,0.17694444444444443,0.32472222222222225,0.8177777777777778,9,9,8,9,10,10,11,9,9,16,9,17,24,17,9,6,6,17,29,13,9,7,9,9,7,13,131.0,1.0,27.48777777777778,1,0,11:33:00
364,465,2042-06-28 15:49:00,2040-02-20 04:46:00,93.30555555555556,1,137,78.59694444444445,131,75.6438888888889,Invited Via Email,Admissions,0,5.0,Rochester Hills,MI,48306.0,Java,Computer Programming,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.11416666666666667,0.36333333333333334,0.3441666666666667,2.5405555555555557,0.8052777777777778,1.2347222222222223,0.41388888888888886,2.4869444444444446,0.3163888888888889,0.1975,3.4330555555555557,0.35305555555555557,3.2744444444444443,1.6852777777777779,9,9,8,10,8,8,12,8,8,14,10,14,18,4,5,3,2,33,6,19,7,4,37,8,11,30,131.0,1.0,17.56277777777778,1,0,04:46:00
365,466,2042-07-18 17:27:00,2040-03-08 21:59:00,83.11027777777778,1,53,59.19555555555556,131,58.143055555555556,Invited Via Email,Admissions,0,3.0,Plainwell,MI,49080.0,Java,Computer Programming,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.10388888888888889,0.5891666666666666,0.74,0.23527777777777778,0.5427777777777778,4.06,11.596111111111112,0.38055555555555554,0.1975,0.15555555555555556,0.39194444444444443,0.8794444444444445,2.961388888888889,2.078333333333333,12,12,11,14,27,39,15,18,13,13,32,67,56,29,14,9,9,86,59,10,12,7,12,13,33,41,131.0,1.0,24.911944444444444,1,0,21:59:00
366,467,2042-08-07 19:05:00,2040-03-26 15:12:00,61.70027777777778,1,43,3.7688888888888887,131,32.755833333333335,Invited Via Email,Admissions,0,,Pittsburgh,PA,15201.0,Infrastructure Support,Information Technology Support,IT non-development,0,0,,1.0,10,10,10,10,10,0,10,10,10,10,10,0,10,0.017777777777777778,1.2530555555555556,1.7005555555555556,1.4233333333333333,0.34,19.961666666666666,0.21027777777777779,0.43805555555555553,0.32666666666666666,0.14833333333333334,0.24555555555555555,0.21222222222222223,2.3108333333333335,0.3472222222222222,10,11,11,14,11,14,12,11,11,11,10,12,23,18,26,5,4,54,9,8,21,7,16,7,46,21,111.0,0.85,28.935555555555556,0,0,15:12:00
367,468,2042-08-27 20:43:00,2040-04-13 08:25:00,52.7325,1,21,27.424722222222222,131,20.95388888888889,Invited Via Email,Admissions,0,1.0,Oakdale,MN,55128.0,Jr. ISE,Information Technology Support,IT non-development,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.6008333333333333,1.5238888888888888,0.16555555555555557,0.06805555555555555,0.37444444444444447,1.2422222222222221,1.6147222222222222,0.20916666666666667,0.12916666666666668,0.09388888888888888,0.29583333333333334,0.11194444444444444,23.988888888888887,1.3555555555555556,9,9,8,10,8,9,11,10,9,10,10,11,23,8,4,4,9,11,9,2,2,2,2,2,2,8,131.0,1.0,31.774166666666666,1,0,08:25:00
368,469,2042-09-16 22:21:00,2040-05-01 01:38:00,2.871111111111111,1,19,0.3888888888888889,131,0.0175,Invited Via Email,Admissions,0,5.0,Gibsonia,PA,15044.0,Computer Science,Computer Science,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.14944444444444444,0.16194444444444445,0.11916666666666667,0.16777777777777778,0.07527777777777778,0.1438888888888889,0.14944444444444444,0.18611111111111112,0.12638888888888888,0.11388888888888889,0.5705555555555556,0.16194444444444445,0.24388888888888888,0.4538888888888889,5,5,6,7,4,5,8,6,5,6,6,14,21,5,3,3,3,5,5,3,4,3,3,3,3,3,131.0,1.0,2.823611111111111,1,0,01:38:00
369,470,2042-10-06 23:59:00,2040-05-18 18:51:00,9.682222222222222,2,50,2.5105555555555554,131,2.3155555555555556,Invited Via Email,Admissions,0,4.0,Pittsburgh,PA,15201.0,IT,Information Technology,IT non-development,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,0,0,0.08888888888888889,2.808611111111111,0.52,0.06666666666666667,0.15694444444444444,0.3861111111111111,0.17777777777777778,0.7275,0.6211111111111111,0.4663888888888889,0.3647222222222222,0.6305555555555555,0.29833333333333334,0.0008333333333333334,5,5,4,7,4,5,7,6,5,6,7,0,4,43,10,2,5,12,7,10,17,14,10,6,1,1,111.0,0.85,7.314444444444445,0,0,18:51:00
370,471,2042-10-27 01:37:00,2040-06-05 12:04:00,31.816111111111113,1,18,6.052777777777778,131,15.534444444444444,Invited Via Email,Admissions,0,,Morgantown,WV,26501.0,Infrastructure Support Engineer,Information Technology Support,IT non-development,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.5238888888888888,0.14583333333333334,0.06666666666666667,0.13944444444444445,0.22583333333333333,3.8758333333333335,1.0841666666666667,3.1213888888888888,0.38861111111111113,0.3611111111111111,0.21583333333333332,0.18138888888888888,3.299722222222222,2.23,1,1,1,1,1,3,5,1,2,1,2,1,19,2,2,3,2,5,4,2,4,2,2,2,3,7,131.0,1.0,15.859722222222222,1,0,12:04:00
371,472,2042-11-16 03:15:00,2040-06-23 05:17:00,8.432222222222222,1,25,0.22833333333333333,131,1.2602777777777778,Invited Via Email,Admissions,0,,Rock Hill,SC,29730.0,Computer Science,Computer Science,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.043333333333333335,0.6888888888888889,0.07444444444444444,0.4288888888888889,0.050277777777777775,1.3766666666666667,0.10333333333333333,0.225,0.4013888888888889,0.15555555555555556,1.0038888888888888,0.4152777777777778,1.3219444444444444,0.7763888888888889,4,4,5,6,3,4,6,5,4,4,6,12,24,39,4,29,3,72,9,8,28,6,73,17,53,45,131.0,1.0,7.065277777777778,1,0,05:17:00
372,473,2042-12-06 04:53:00,2040-07-10 22:30:00,52.58222222222222,1,41,4.47,131,35.01277777777778,Invited Via Email,Admissions,0,3.0,Houston,TX,77001.0,Computer Engineering,Computer Engineering,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.29194444444444445,1.7963888888888888,0.8213888888888888,1.8405555555555555,5.0775,1.3588888888888888,0.5522222222222222,0.3030555555555556,0.2875,0.19361111111111112,0.5077777777777778,0.5516666666666666,1.2444444444444445,2.698611111111111,6,6,3,6,4,5,7,6,5,5,6,6,19,6,13,13,14,15,5,5,5,2,4,8,12,39,131.0,1.0,17.525555555555556,1,0,22:30:00
373,474,2042-12-26 06:31:00,2040-07-28 15:43:00,35.52027777777778,1,31,3.3944444444444444,131,25.986666666666668,Invited Via Email,Admissions,0,,Boise,ID,83702.0,Software,Software Development,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.21805555555555556,0.35638888888888887,0.2788888888888889,0.19361111111111112,0.2086111111111111,2.1105555555555555,0.8730555555555556,0.23444444444444446,0.32472222222222225,0.23277777777777778,0.27666666666666667,2.8022222222222224,0.21888888888888888,1.103611111111111,10,10,10,12,9,10,12,11,10,11,12,12,24,5,4,5,2,9,3,2,5,2,2,11,3,3,131.0,1.0,9.4325,1,0,15:43:00
374,475,2043-01-15 08:09:00,2040-08-15 08:56:00,9.038611111111111,1,15,0.6455555555555555,131,0.059444444444444446,Invited Via Email,Admissions,0,2.0,Homestead,FL,33030.0,Infrastructure Support Engineer,Information Technology Support,IT non-development,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.13805555555555554,0.8730555555555556,0.2475,0.7736111111111111,1.0566666666666666,0.38666666666666666,0.5638888888888889,0.5622222222222222,0.8636111111111111,0.26694444444444443,0.3138888888888889,0.34444444444444444,1.4475,1.0955555555555556,10,10,9,12,9,9,13,11,11,11,12,17,25,23,11,7,16,13,14,16,30,14,11,7,19,15,131.0,1.0,8.93361111111111,1,0,08:56:00
375,476,2043-02-04 09:47:00,2040-09-02 02:09:00,95.98611111111111,1,84,67.30111111111111,131,54.23583333333333,Invited Via Email,Admissions,0,,Pittsburgh,PA,15201.0,Jr. Infrastructure Support Engineer,Information Technology Support,IT non-development,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,0,10,0.2627777777777778,3.8980555555555556,4.983333333333333,0.275,2.5297222222222224,3.4225,6.736111111111111,4.246111111111111,12.073333333333334,0.4766666666666667,0.2877777777777778,0.08888888888888889,1.3183333333333334,0.8758333333333334,9,9,15,11,7,9,13,10,9,10,10,12,23,5,3,4,5,3,20,19,10,2,4,2,3,6,121.0,0.92,41.474444444444444,1,0,02:09:00
376,477,2043-02-24 11:25:00,2040-09-19 19:22:00,5.175277777777778,1,42,0.9855555555555555,131,0.05611111111111111,Invited Via Email,Admissions,0,3.0,Allentown,PA,18101.0,Computer Science,Computer Science,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.026111111111111113,0.6372222222222222,0.16305555555555556,0.09555555555555556,0.10777777777777778,0.41694444444444445,0.11027777777777778,1.0352777777777777,0.4338888888888889,0.2627777777777778,0.20305555555555554,0.22722222222222221,0.8275,0.5269444444444444,9,9,9,13,9,9,13,11,10,11,12,23,28,25,15,7,7,14,6,9,14,14,16,9,18,12,131.0,1.0,5.073611111111111,1,0,19:22:00
377,478,2043-03-16 13:03:00,2040-10-07 12:35:00,52.75222222222222,1,27,41.64555555555555,131,39.5625,Invited Via Email,Admissions,0,,Johnstown,PA,15901.0,Infrastructure Support Engineer,Information Technology Support,IT non-development,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.08777777777777777,0.35,0.3547222222222222,1.8383333333333334,0.1363888888888889,1.4022222222222223,0.18694444444444444,3.6655555555555557,0.8752777777777778,0.33166666666666667,0.06583333333333333,0.3238888888888889,2.042777777777778,1.5030555555555556,6,7,6,6,5,8,9,10,8,6,6,6,24,6,6,8,2,9,2,2,10,7,3,4,4,27,131.0,1.0,13.164444444444445,1,0,12:35:00
378,479,2043-04-05 14:41:00,2040-10-25 05:48:00,95.33083333333333,1,86,80.56972222222223,131,10.075,Invited Via Email,Admissions,0,,Bethel Park,PA,15102.0,Infrastructure Engineer,Information Technology Support,IT non-development,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,0,10,0.11333333333333333,0.7263888888888889,2.838888888888889,3.9672222222222224,0.48833333333333334,1.4891666666666667,60.69027777777778,4.021944444444444,0.8813888888888889,0.5911111111111111,0.5186111111111111,6.522777777777778,1.9775,0.3711111111111111,10,6,6,12,7,5,7,7,5,6,6,6,19,3,5,4,6,3,2,2,7,7,6,3,3,3,121.0,0.92,85.19805555555556,1,0,05:48:00
379,480,2043-04-25 16:19:00,2040-11-11 23:01:00,53.8625,1,17,16.08888888888889,131,41.70027777777778,Invited Via Email,Admissions,0,2.0,Aliquippa,PA,15001.0,comp sci,Computer Science,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.04388888888888889,3.6075,1.8455555555555556,0.5261111111111111,1.8733333333333333,0.46194444444444444,0.09805555555555556,0.2075,0.9166666666666666,0.05305555555555556,0.12222222222222222,1.0825,0.3938888888888889,0.8997222222222222,5,5,4,6,4,5,7,6,5,6,6,6,19,11,6,4,10,4,3,2,7,2,3,13,6,14,131.0,1.0,12.131944444444445,1,0,23:01:00
380,481,2022-06-28 21:17:00,2022-06-25 01:54:00,95.98833333333333,1,100,46.151666666666664,131,53.795,Public Link,,12,,Dallas,TX,75201.0,,,,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,0,0,0.1675,1.721111111111111,0.07555555555555556,0.15416666666666667,0.07777777777777778,2.925,0.025833333333333333,5.012222222222222,6.625555555555556,0.03388888888888889,0.2966666666666667,13.070277777777777,8.675,3.21,8,7,7,8,7,8,9,8,8,8,9,4,0,4,2,2,2,3,2,4,2,2,2,3,1,0,111.0,0.85,42.07055555555556,0,1,01:54:00
381,482,2043-05-15 17:57:00,2040-11-29 16:14:00,79.29444444444445,1,108,59.884166666666665,131,44.149166666666666,Invited Via Email,Admissions,0,2.0,Newark,NJ,7101.0,computer science,Computer Science,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.5080555555555556,5.2188888888888885,0.6602777777777777,3.7116666666666664,0.81,2.8072222222222223,0.7708333333333334,1.6394444444444445,1.8641666666666667,0.5769444444444445,2.6955555555555555,1.0025,6.983055555555556,5.521111111111111,10,10,10,11,9,9,11,10,9,12,10,17,24,20,12,20,10,28,10,10,8,5,19,14,15,15,131.0,1.0,34.76972222222222,1,0,16:14:00
382,483,2043-06-04 19:35:00,2040-12-17 09:27:00,77.84527777777778,1,57,63.4625,131,56.8475,Invited Via Email,Admissions,0,1.0,Newark,NJ,7101.0,Full Stack,Full Stack Development,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,2.7969444444444442,1.6527777777777777,0.7138888888888889,0.8211111111111111,0.905,1.8766666666666667,1.7052777777777777,1.3427777777777778,0.6188888888888889,0.6913888888888889,1.5366666666666666,0.9136111111111112,2.5825,2.4652777777777777,10,15,15,13,14,11,14,12,10,11,13,24,25,8,4,5,4,10,7,9,8,5,4,7,16,7,131.0,1.0,20.622777777777777,1,0,09:27:00
383,484,2043-06-24 21:13:00,2041-01-04 02:40:00,44.40083333333333,1,152,35.3925,131,22.005,Invited Via Email,Admissions,10,,Alpharetta,GA,30004.0,Molecular Biology,Science,Non-IT,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.08666666666666667,0.9997222222222222,0.2286111111111111,0.2511111111111111,1.3483333333333334,0.7847222222222222,1.9458333333333333,1.8736111111111111,0.375,0.6313888888888889,0.9136111111111112,4.051666666666667,1.5219444444444445,7.2588888888888885,14,14,10,17,12,13,19,17,14,13,18,24,32,13,11,8,9,7,8,21,3,6,17,30,7,6,131.0,1.0,22.27111111111111,1,1,02:40:00
384,485,2043-07-14 22:51:00,2041-01-21 19:53:00,46.73388888888889,1,221,38.20611111111111,131,25.442777777777778,Invited Via Email,Admissions,11,4.0,Dallas,TX,75201.0,Computer science,Computer Science,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.09833333333333333,0.9422222222222222,0.9975,2.1366666666666667,1.0805555555555555,1.6291666666666667,7.641388888888889,1.3116666666666668,0.8519444444444444,0.4988888888888889,0.3547222222222222,0.5197222222222222,2.38,0.6961111111111111,14,15,14,17,14,14,20,19,14,16,20,30,31,13,20,23,20,31,24,21,20,17,12,10,14,9,131.0,1.0,21.13888888888889,1,1,19:53:00
